Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
309237,Caps,1,379.99,12/29/19 10:59,"814 Maple St, Los Angeles, CA 90001"
309238,Tshirts,1,10.99,12-01-2019 20:51,"642 Elm St, Atlanta, GA 30301"
309239,Wallets,1,3.84,12-10-2019 12:38,"479 West St, Dallas, TX 75001"
309240,Shoes,2,11.95,12/28/19 13:35,"795 5th St, Boston, MA 02215"
309241,Thermals,1,14.95,12-01-2019 06:53,"97 West St, Boston, MA 02215"
309242,Deo,1,389.99,12/16/19 23:32,"971 North St, New York City, NY 10001"
309243,Belts,1,99.99,12/13/19 08:22,"872 Wilson St, Portland, OR 97035"
309244,Socks,1,11.99,12/13/19 20:53,"508 Lakeview St, Los Angeles, CA 90001"
309245,Caps,1,379.99,12-04-2019 23:48,"907 Jackson St, Seattle, WA 98101"
309246,Sunglasses,1,109.99,12/25/19 09:48,"340 Main St, Atlanta, GA 30301"
309247,Suits,1,29.99,12/14/19 20:41,"337 Park St, Austin, TX 73301"
309248,Shoes,1,11.95,12/22/19 16:33,"671 Dogwood St, Atlanta, GA 30301"
309249,Caps,1,379.99,12-12-2019 01:11,"105 Meadow St, San Francisco, CA 94016"
309250,Caps,1,379.99,12/21/19 10:14,"435 Jefferson St, Atlanta, GA 30301"
309251,Flip Flops,1,999.99,12/21/19 19:06,"324 Wilson St, New York City, NY 10001"
309252,Socks,1,11.99,12/27/19 10:42,"219 2nd St, Portland, OR 97035"
309253,Thermals,1,14.95,12-11-2019 13:03,"17 Lake St, Austin, TX 73301"
309254,Thermals,1,14.95,12/19/19 12:48,"230 Jefferson St, New York City, NY 10001"
309255,Shoes,1,11.95,12/29/19 21:09,"387 8th St, Seattle, WA 98101"
309256,Shorts,1,150,12-07-2019 13:06,"89 14th St, Boston, MA 02215"
309257,Formal Shoes,1,2.99,12-03-2019 17:15,"276 North St, Los Angeles, CA 90001"
309258,Formal Shoes,2,2.99,12/18/19 17:49,"723 Cedar St, New York City, NY 10001"
309259,Formal Shoes,1,2.99,12/14/19 10:39,"835 5th St, Portland, OR 97035"
309260,Formal Shoes,1,2.99,12/13/19 12:14,"690 12th St, New York City, NY 10001"
309261,Deo,1,389.99,12-05-2019 18:30,"973 Adams St, San Francisco, CA 94016"
309262,Wallets,1,3.84,12/30/19 18:18,"334 Sunset St, Boston, MA 02215"
309263,Belts,1,99.99,12-10-2019 12:01,"978 Lincoln St, Atlanta, GA 30301"
309264,Shorts,1,150,12/22/19 09:16,"918 Meadow St, San Francisco, CA 94016"
309265,Watches,1,400,12-03-2019 12:26,"594 6th St, San Francisco, CA 94016"
309266,Track Pants,1,700,12-04-2019 18:03,"276 1st St, Dallas, TX 75001"
309267,Shorts,1,150,12/24/19 12:23,"712 Meadow St, Portland, OR 97035"
309268,Thermals,1,14.95,12/17/19 18:14,"391 10th St, Portland, OR 97035"
309269,Shoes,1,11.95,12-11-2019 07:27,"386 Ridge St, Portland, OR 97035"
309270,Formal Shoes,1,2.99,12-12-2019 20:25,"414 14th St, New York City, NY 10001"
309271,Wallets,1,3.84,12/16/19 17:38,"520 4th St, Atlanta, GA 30301"
309272,Belts,1,99.99,12/16/19 08:50,"839 5th St, Dallas, TX 75001"
309273,Wallets,1,3.84,12/13/19 21:44,"469 Hill St, New York City, NY 10001"
309274,Formal Shoes,1,2.99,12-06-2019 10:46,"144 1st St, San Francisco, CA 94016"
309275,Formal Shoes,2,2.99,12/30/19 22:11,"204 Main St, San Francisco, CA 94016"
309276,Socks,1,11.99,12/25/19 18:31,"429 10th St, Dallas, TX 75001"
309277,Formal Shoes,2,2.99,12-07-2019 09:53,"54 Washington St, Boston, MA 02215"
309278,Track Pants,1,700,12/19/19 17:15,"701 Center St, Portland, OR 97035"
309279,Shorts,1,150,12-04-2019 08:50,"717 Main St, Portland, OR 97035"
309280,Shoes,1,11.95,12-12-2019 10:59,"977 Jackson St, Los Angeles, CA 90001"
309281,Tshirts,1,10.99,12/16/19 19:59,"944 13th St, Atlanta, GA 30301"
309282,Shorts,1,150,12-08-2019 11:48,"120 Pine St, San Francisco, CA 94016"
309283,Formal Shoes,1,2.99,12/19/19 13:05,"463 12th St, San Francisco, CA 94016"
309284,Thermals,1,14.95,12/25/19 13:41,"242 2nd St, Los Angeles, CA 90001"
309284,Socks,1,11.99,12/25/19 13:41,"242 2nd St, Los Angeles, CA 90001"
309285,Socks,2,11.99,12/21/19 16:19,"215 9th St, Boston, MA 02215"
309286,Shorts,1,150,12/24/19 09:10,"241 Sunset St, Portland, OR 97035"
309287,Shoes,1,11.95,12-08-2019 17:40,"93 Chestnut St, San Francisco, CA 94016"
309288,Wallets,1,3.84,12/30/19 16:55,"363 Adams St, New York City, NY 10001"
309289,Belts,1,99.99,12/13/19 09:06,"631 Main St, Boston, MA 02215"
309290,Shorts,1,150,12/21/19 19:02,"944 7th St, Seattle, WA 98101"
309291,Tshirts,1,10.99,12/20/19 01:06,"405 Cherry St, New York City, NY 10001"
309292,Wallets,1,3.84,12-10-2019 16:53,"113 2nd St, Atlanta, GA 30301"
309293,Belts,1,99.99,12/14/19 11:01,"349 Lincoln St, New York City, NY 10001"
309294,Shoes,1,11.95,12/29/19 22:52,"526 Church St, Boston, MA 02215"
309295,Deo,1,389.99,12/18/19 10:40,"695 Ridge St, Boston, MA 02215"
309296,Deo,1,389.99,12/18/19 18:54,"824 Adams St, Portland, ME 04101"
309297,Belts,1,99.99,12/23/19 21:09,"542 Wilson St, Dallas, TX 75001"
309298,Belts,1,99.99,12/29/19 07:04,"205 Hickory St, San Francisco, CA 94016"
309299,Thermals,1,14.95,12-11-2019 00:21,"773 Walnut St, San Francisco, CA 94016"
309300,Jackets,1,300,12/25/19 19:14,"504 Meadow St, San Francisco, CA 94016"
309301,Thermals,1,14.95,12/30/19 08:48,"788 Madison St, Seattle, WA 98101"
309302,Shoes,1,11.95,12-11-2019 14:31,"729 11th St, Portland, OR 97035"
309303,Shoes,1,11.95,12/21/19 10:49,"621 7th St, San Francisco, CA 94016"
309304,Belts,1,99.99,12/22/19 00:45,"934 Hill St, Los Angeles, CA 90001"
309305,Shorts,1,150,12-02-2019 19:53,"750 Forest St, Los Angeles, CA 90001"
309306,Shoes,1,11.95,12/27/19 21:13,"537 Jackson St, Boston, MA 02215"
309307,Socks,1,11.99,12/22/19 10:50,"724 Cherry St, San Francisco, CA 94016"
309308,Formal Shoes,1,2.99,12-08-2019 23:50,"412 Jackson St, Atlanta, GA 30301"
309309,Track Pants,1,700,12/21/19 08:48,"989 Chestnut St, Seattle, WA 98101"
309310,Belts,1,99.99,12/27/19 14:57,"815 14th St, New York City, NY 10001"
309311,Caps,1,379.99,12/25/19 19:03,"90 West St, Dallas, TX 75001"
309312,Sneakers,1,149.99,12/17/19 21:38,"581 River St, Boston, MA 02215"
309313,Wallets,1,3.84,12-07-2019 08:11,"197 7th St, Dallas, TX 75001"
309314,Jackets,1,300,12/17/19 15:11,"695 North St, San Francisco, CA 94016"
309315,Socks,1,11.99,12/29/19 19:14,"363 Forest St, San Francisco, CA 94016"
309316,Suits,1,29.99,12/28/19 11:26,"504 2nd St, San Francisco, CA 94016"
309317,Formal Shoes,3,2.99,12/26/19 06:42,"120 6th St, New York City, NY 10001"
309318,Shoes,2,11.95,12/31/19 18:47,"85 11th St, New York City, NY 10001"
309319,Jackets,1,300,12/18/19 15:00,"202 11th St, New York City, NY 10001"
309320,Formal Shoes,1,2.99,12/31/19 15:03,"618 1st St, San Francisco, CA 94016"
309321,Wallets,1,3.84,12/30/19 12:53,"941 Wilson St, Los Angeles, CA 90001"
309322,Suits,1,29.99,12/30/19 18:40,"973 8th St, Dallas, TX 75001"
309323,Formal Shoes,1,2.99,12/21/19 23:27,"866 Hickory St, Dallas, TX 75001"
309324,Jackets,1,300,12/29/19 19:31,"565 Chestnut St, Atlanta, GA 30301"
309325,Wallets,1,3.84,12-08-2019 10:59,"241 West St, Seattle, WA 98101"
309326,Formal Shoes,1,2.99,12-01-2019 14:36,"450 Church St, San Francisco, CA 94016"
309327,Deo,1,389.99,12-10-2019 06:27,"387 8th St, Austin, TX 73301"
309328,Thermals,1,14.95,12-04-2019 17:12,"360 Center St, San Francisco, CA 94016"
309329,Caps,1,379.99,12/14/19 08:52,"853 River St, San Francisco, CA 94016"
309330,Deo,1,389.99,12/30/19 05:21,"297 Maple St, New York City, NY 10001"
309331,Caps,1,379.99,12-09-2019 09:10,"634 2nd St, Portland, OR 97035"
309332,Formal Shoes,1,2.99,12-07-2019 18:50,"649 North St, Los Angeles, CA 90001"
309333,Socks,1,11.99,12/13/19 16:28,"233 9th St, San Francisco, CA 94016"
309334,Socks,1,11.99,12/20/19 15:14,"318 2nd St, Seattle, WA 98101"
309335,Socks,1,11.99,12/31/19 18:57,"165 Wilson St, San Francisco, CA 94016"
309336,Thermals,1,14.95,12/29/19 20:53,"323 Maple St, New York City, NY 10001"
309337,Formal Shirts,1,29.99,12/17/19 00:45,"387 West St, San Francisco, CA 94016"
309338,Socks,1,11.99,12-03-2019 10:52,"653 Jefferson St, Atlanta, GA 30301"
309339,Shoes,1,11.95,12-02-2019 10:55,"781 Highland St, Boston, MA 02215"
,,,,,
309340,Belts,1,99.99,12/18/19 11:54,"680 Madison St, San Francisco, CA 94016"
309341,Wallets,1,3.84,12/23/19 17:59,"85 Church St, San Francisco, CA 94016"
309342,Sneakers,1,149.99,12/18/19 13:14,"358 13th St, San Francisco, CA 94016"
309343,Thermals,1,14.95,12-01-2019 08:47,"596 Jefferson St, Boston, MA 02215"
309343,Shoes,1,11.95,12-01-2019 08:47,"596 Jefferson St, Boston, MA 02215"
309344,Thermals,1,14.95,12/15/19 22:45,"411 Jackson St, Portland, OR 97035"
309345,Belts,1,99.99,12/28/19 10:05,"445 Madison St, San Francisco, CA 94016"
309346,Shoes,1,11.95,12/26/19 21:39,"121 Meadow St, San Francisco, CA 94016"
309347,Track Pants,1,700,12/24/19 13:38,"967 Dogwood St, Dallas, TX 75001"
309348,Formal Shoes,2,2.99,12-12-2019 20:43,"968 Lakeview St, Los Angeles, CA 90001"
309349,Thermals,2,14.95,12/24/19 10:36,"120 Hill St, Dallas, TX 75001"
309350,Thermals,1,14.95,12/18/19 17:26,"638 9th St, Los Angeles, CA 90001"
309351,Sunglasses,1,109.99,12-01-2019 20:55,"690 1st St, Dallas, TX 75001"
309352,Shorts,1,150,12/28/19 21:23,"403 South St, Portland, OR 97035"
309353,Caps,1,379.99,12/23/19 01:44,"644 West St, Los Angeles, CA 90001"
309354,Shorts,1,150,12-07-2019 15:26,"271 7th St, New York City, NY 10001"
309355,Suits,1,29.99,12/25/19 17:17,"554 Main St, San Francisco, CA 94016"
309356,Thermals,1,14.95,12-12-2019 20:40,"360 Church St, Austin, TX 73301"
309357,Formal Shoes,1,2.99,12/29/19 10:36,"226 Madison St, Austin, TX 73301"
309358,Shorts,1,150,12-09-2019 09:27,"687 River St, Seattle, WA 98101"
309359,Thermals,1,14.95,12/24/19 21:36,"836 Center St, Atlanta, GA 30301"
309360,Caps,1,379.99,12/18/19 10:03,"111 13th St, San Francisco, CA 94016"
309361,Wallets,1,3.84,12/27/19 20:38,"305 Pine St, Austin, TX 73301"
309362,Formal Shoes,1,2.99,12/14/19 19:24,"234 Highland St, Dallas, TX 75001"
309363,Shoes,1,11.95,12/28/19 18:15,"746 Hickory St, Austin, TX 73301"
309364,Wallets,1,3.84,12/22/19 20:58,"941 West St, Seattle, WA 98101"
309365,Shorts,1,150,12-12-2019 09:14,"224 Elm St, Portland, OR 97035"
309366,Socks,1,11.99,12/31/19 23:25,"328 Washington St, Portland, OR 97035"
309367,Sneakers,1,149.99,12-01-2019 15:53,"658 13th St, Los Angeles, CA 90001"
309368,Belts,1,99.99,12/30/19 15:39,"415 7th St, New York City, NY 10001"
309369,Suits,1,29.99,12/18/19 20:57,"640 Walnut St, Seattle, WA 98101"
309370,Shorts,1,150,12-04-2019 12:15,"562 2nd St, Boston, MA 02215"
309371,Sneakers,1,149.99,12-04-2019 08:57,"733 Sunset St, San Francisco, CA 94016"
309372,Thermals,1,14.95,12-12-2019 12:24,"208 7th St, Boston, MA 02215"
309373,Formal Shirts,1,29.99,12-01-2019 16:00,"372 6th St, Portland, OR 97035"
309374,Track Pants,1,700,12/21/19 10:47,"626 1st St, San Francisco, CA 94016"
309375,Flip Flops,1,999.99,12/17/19 08:49,"169 West St, Atlanta, GA 30301"
309376,Thermals,1,14.95,12/22/19 16:25,"133 13th St, San Francisco, CA 94016"
309377,Formal Shirts,1,29.99,12-08-2019 00:15,"928 Lakeview St, Atlanta, GA 30301"
309378,Wallets,1,3.84,12/26/19 16:40,"644 Cedar St, Los Angeles, CA 90001"
309379,Shoes,2,11.95,12/25/19 18:42,"525 Sunset St, San Francisco, CA 94016"
309380,Formal Shoes,1,2.99,12/27/19 15:40,"578 13th St, Los Angeles, CA 90001"
309381,Deo,1,389.99,12-10-2019 08:52,"293 14th St, Dallas, TX 75001"
309382,Shoes,1,11.95,12/14/19 13:10,"929 7th St, New York City, NY 10001"
309383,Shorts,1,150,12-06-2019 21:59,"234 Elm St, San Francisco, CA 94016"
309384,Socks,1,11.99,12-06-2019 19:45,"443 West St, Los Angeles, CA 90001"
309385,Socks,1,11.99,12/24/19 22:37,"337 Forest St, San Francisco, CA 94016"
309386,Wallets,1,3.84,12/24/19 13:44,"299 Ridge St, Austin, TX 73301"
309387,Sneakers,1,149.99,12/27/19 14:47,"761 Washington St, Boston, MA 02215"
309388,Thermals,1,14.95,12/27/19 09:17,"732 13th St, Dallas, TX 75001"
309389,Thermals,1,14.95,12/31/19 14:56,"464 9th St, Boston, MA 02215"
309390,Thermals,1,14.95,12-07-2019 14:25,"398 Walnut St, Boston, MA 02215"
309391,Shorts,1,150,12-03-2019 10:26,"610 14th St, Dallas, TX 75001"
309392,Track Pants,1,700,12/14/19 20:33,"199 Johnson St, New York City, NY 10001"
309393,Socks,1,11.99,12-12-2019 00:41,"29.99 Hickory St, Los Angeles, CA 90001"
309394,Formal Shoes,1,2.99,12/27/19 12:13,"190 11th St, New York City, NY 10001"
309395,Thermals,1,14.95,12/22/19 16:07,"640 Chestnut St, New York City, NY 10001"
309396,Jackets,2,300,12-04-2019 12:45,"880 Washington St, Boston, MA 02215"
309397,Sneakers,1,149.99,12-02-2019 09:52,"634 Washington St, San Francisco, CA 94016"
309398,Thermals,1,14.95,12-05-2019 16:43,"484 Lakeview St, New York City, NY 10001"
309399,Shoes,1,11.95,12/24/19 08:49,"890 Main St, Los Angeles, CA 90001"
309400,Shorts,1,150,12/21/19 11:52,"899 4th St, Portland, ME 04101"
309401,Thermals,1,14.95,12-03-2019 22:42,"798 West St, Portland, ME 04101"
309402,Wallets,3,3.84,12/26/19 11:43,"459 12th St, New York City, NY 10001"
309403,Track Pants,1,700,12-08-2019 22:03,"364 6th St, Boston, MA 02215"
309404,Flip Flops,1,999.99,12/29/19 19:31,"70 Dogwood St, Seattle, WA 98101"
309405,Caps,1,379.99,12-05-2019 11:25,"661 Lake St, San Francisco, CA 94016"
309406,Sunglasses,1,109.99,12/15/19 19:37,"739 Lincoln St, Los Angeles, CA 90001"
309407,Belts,1,99.99,12/18/19 15:17,"115 9th St, Los Angeles, CA 90001"
309408,Shoes,1,11.95,12/13/19 08:32,"103 7th St, New York City, NY 10001"
309409,Shorts,1,150,12/30/19 16:45,"551 Lincoln St, Boston, MA 02215"
309410,Formal Shoes,1,2.99,12-08-2019 22:28,"66 Chestnut St, Dallas, TX 75001"
309411,Wallets,2,3.84,12/21/19 23:46,"192 Hickory St, San Francisco, CA 94016"
309412,Formal Shoes,2,2.99,12/31/19 19:01,"542 5th St, San Francisco, CA 94016"
309413,Belts,1,99.99,12/17/19 15:24,"150 9th St, Los Angeles, CA 90001"
309414,Formal Shoes,1,2.99,12/21/19 12:14,"909 Sunset St, San Francisco, CA 94016"
309415,Shorts,1,150,12/17/19 18:33,"685 Jackson St, Los Angeles, CA 90001"
309416,Thermals,1,14.95,12/30/19 10:38,"195 West St, San Francisco, CA 94016"
309417,Caps,1,379.99,12-03-2019 10:27,"218 Park St, Portland, OR 97035"
309418,Wallets,1,3.84,12/25/19 10:09,"544 11th St, Atlanta, GA 30301"
309419,Suits,1,29.99,12/28/19 21:57,"926 Jefferson St, Los Angeles, CA 90001"
309419,Shoes,1,11.95,12/28/19 21:57,"926 Jefferson St, Los Angeles, CA 90001"
309420,Caps,1,379.99,12-06-2019 23:00,"999 6th St, Dallas, TX 75001"
309421,Shoes,1,11.95,12/28/19 18:35,"284 5th St, San Francisco, CA 94016"
309422,Thermals,1,14.95,12/19/19 23:45,"223 West St, Seattle, WA 98101"
309423,Sunglasses,1,109.99,12/22/19 20:30,"222 12th St, San Francisco, CA 94016"
309424,Shoes,1,11.95,12/24/19 23:44,"689 12th St, Austin, TX 73301"
309425,Socks,1,11.99,12-11-2019 07:26,"456 River St, Los Angeles, CA 90001"
309426,Thermals,1,14.95,12-03-2019 21:15,"813 North St, New York City, NY 10001"
309427,Belts,1,99.99,12/21/19 11:02,"870 1st St, Dallas, TX 75001"
309428,Deo,1,389.99,12/14/19 11:57,"917 14th St, San Francisco, CA 94016"
309429,Wallets,4,3.84,12/27/19 22:22,"172 Park St, New York City, NY 10001"
309429,Shorts,1,150,12/27/19 22:22,"172 Park St, New York City, NY 10001"
309430,Shorts,1,150,12/23/19 08:06,"361 Cherry St, San Francisco, CA 94016"
309431,Shoes,1,11.95,12/22/19 17:37,"138 Pine St, Seattle, WA 98101"
309432,Thermals,1,14.95,12/14/19 08:40,"677 Jefferson St, Austin, TX 73301"
309433,Shoes,1,11.95,12/24/19 12:23,"51 10th St, Austin, TX 73301"
309434,Track Pants,1,700,12/19/19 09:19,"664 5th St, New York City, NY 10001"
309435,Socks,1,11.99,12-02-2019 19:10,"819 Main St, Los Angeles, CA 90001"
309436,Thermals,1,14.95,12/23/19 11:33,"237 Adams St, Atlanta, GA 30301"
309437,Sunglasses,1,109.99,12-11-2019 15:15,"235 South St, San Francisco, CA 94016"
309438,Formal Shoes,1,2.99,12/28/19 19:52,"16 Jefferson St, San Francisco, CA 94016"
309439,Shorts,1,150,12/17/19 13:06,"793 6th St, San Francisco, CA 94016"
309440,Belts,1,99.99,12-08-2019 20:30,"22 Washington St, Atlanta, GA 30301"
309441,Shoes,1,11.95,12/23/19 11:38,"309 Church St, Austin, TX 73301"
309442,Track Pants,1,700,12/20/19 15:02,"930 Jefferson St, Los Angeles, CA 90001"
309443,Belts,1,99.99,12/28/19 19:22,"846 7th St, Dallas, TX 75001"
309444,Sneakers,1,149.99,12/27/19 00:00,"753 Chestnut St, New York City, NY 10001"
309445,Socks,2,11.99,12/19/19 22:14,"517 Walnut St, San Francisco, CA 94016"
309446,Thermals,1,14.95,12-04-2019 20:37,"813 Ridge St, San Francisco, CA 94016"
309447,Wallets,1,3.84,12/27/19 14:41,"796 Walnut St, San Francisco, CA 94016"
309448,Caps,1,379.99,12-06-2019 12:59,"810 6th St, Atlanta, GA 30301"
309449,Thermals,1,14.95,12-05-2019 18:01,"205 Jackson St, Boston, MA 02215"
309450,Shoes,1,11.95,12-04-2019 13:47,"456 Madison St, Boston, MA 02215"
309451,Socks,1,11.99,12/15/19 01:05,"784 Hickory St, Austin, TX 73301"
309452,Formal Shoes,1,2.99,12-10-2019 14:15,"945 Lincoln St, Los Angeles, CA 90001"
309453,Suits,1,29.99,12/28/19 15:49,"120 9th St, San Francisco, CA 94016"
309454,Sunglasses,1,109.99,12/18/19 17:49,"449 2nd St, Dallas, TX 75001"
309455,Wallets,1,3.84,12/31/19 16:19,"945 Hill St, Boston, MA 02215"
309456,Jackets,1,300,12/22/19 16:43,"186 Hickory St, Seattle, WA 98101"
309457,Shoes,1,11.95,12-04-2019 14:53,"691 Park St, Los Angeles, CA 90001"
309458,Thermals,1,14.95,12/20/19 09:13,"270 Park St, New York City, NY 10001"
309459,Deo,1,389.99,12/16/19 20:57,"928 Jackson St, Seattle, WA 98101"
309460,Caps,1,379.99,12/16/19 15:29,"74 Dogwood St, New York City, NY 10001"
309461,Deo,1,389.99,12-06-2019 11:03,"614 Park St, San Francisco, CA 94016"
309462,Formal Shoes,1,2.99,12/24/19 18:20,"812 5th St, New York City, NY 10001"
309463,Belts,1,99.99,12-12-2019 13:19,"911 Sunset St, New York City, NY 10001"
309464,Socks,1,11.99,12/27/19 15:51,"640 14th St, Atlanta, GA 30301"
309465,Suits,1,29.99,12/31/19 17:17,"117 Dogwood St, San Francisco, CA 94016"
309466,Wallets,3,3.84,12/20/19 00:47,"377 Walnut St, Boston, MA 02215"
309467,Caps,1,379.99,12/27/19 11:00,"552 North St, New York City, NY 10001"
309468,Tshirts,1,10.99,12/17/19 10:31,"495 8th St, Atlanta, GA 30301"
309469,Belts,1,99.99,12-10-2019 19:52,"29 North St, San Francisco, CA 94016"
309470,Socks,1,11.99,12-04-2019 00:15,"947 14th St, Boston, MA 02215"
309471,Formal Shirts,1,29.99,12/29/19 12:22,"240 Lakeview St, New York City, NY 10001"
309472,Socks,1,11.99,12/21/19 17:22,"872 Center St, Portland, OR 97035"
309473,Shorts,1,150,12/29/19 19:43,"8 Pine St, Seattle, WA 98101"
309474,Shorts,1,150,12/31/19 07:53,"878 5th St, Boston, MA 02215"
309475,Formal Shoes,1,2.99,12-09-2019 07:10,"507 Dogwood St, Los Angeles, CA 90001"
309476,Shoes,1,11.95,12/27/19 08:40,"191 14th St, San Francisco, CA 94016"
309477,Jackets,1,300,12/13/19 07:34,"46 Washington St, Portland, OR 97035"
309478,Tshirts,1,10.99,12-11-2019 00:30,"995 8th St, Portland, OR 97035"
309479,Socks,1,11.99,12-06-2019 13:04,"35 Washington St, San Francisco, CA 94016"
309480,Deo,1,389.99,12/26/19 09:46,"833 Chestnut St, Los Angeles, CA 90001"
309481,Socks,1,11.99,12/31/19 16:54,"366 Park St, Boston, MA 02215"
309482,Wallets,1,3.84,12-10-2019 16:59,"680 Lincoln St, New York City, NY 10001"
309483,Thermals,1,14.95,12/19/19 13:10,"820 1st St, Austin, TX 73301"
309484,Wallets,1,3.84,12-05-2019 12:27,"748 Wilson St, New York City, NY 10001"
309485,Deo,1,389.99,12/26/19 17:45,"323 8th St, Los Angeles, CA 90001"
309486,Thermals,1,14.95,12-07-2019 14:38,"339 Sunset St, New York City, NY 10001"
309487,Tshirts,1,10.99,12/15/19 11:58,"880 9th St, Atlanta, GA 30301"
309488,Formal Shirts,1,29.99,12/13/19 11:30,"96 North St, San Francisco, CA 94016"
309489,Socks,1,11.99,12-05-2019 16:09,"496 9th St, Boston, MA 02215"
309490,Shorts,1,150,12/13/19 19:18,"933 2nd St, San Francisco, CA 94016"
309491,Deo,1,389.99,12/15/19 11:25,"504 Jackson St, Los Angeles, CA 90001"
309492,Shorts,1,150,12/29/19 13:14,"304 Cedar St, Seattle, WA 98101"
309493,Shorts,1,150,12/18/19 10:06,"468 10th St, Seattle, WA 98101"
309494,Shorts,1,150,12/13/19 16:30,"784 Lincoln St, Los Angeles, CA 90001"
309495,Shorts,1,150,12/27/19 10:55,"843 2nd St, San Francisco, CA 94016"
309496,Wallets,1,3.84,12/14/19 23:01,"841 Lake St, Atlanta, GA 30301"
309497,Caps,1,379.99,12-02-2019 21:20,"712 Jefferson St, San Francisco, CA 94016"
309498,Deo,1,389.99,12-02-2019 18:25,"36 West St, Austin, TX 73301"
309499,Formal Shoes,1,2.99,12/24/19 13:41,"261 10th St, New York City, NY 10001"
309499,Thermals,1,14.95,12/24/19 13:41,"261 10th St, New York City, NY 10001"
309500,Deo,1,389.99,12-09-2019 12:12,"706 Washington St, New York City, NY 10001"
309501,Socks,1,11.99,12/13/19 21:13,"882 Jackson St, New York City, NY 10001"
309502,Jackets,1,300,12-08-2019 17:04,"552 10th St, Dallas, TX 75001"
309503,Wallets,1,3.84,12-01-2019 09:13,"419 Church St, New York City, NY 10001"
309504,Shorts,1,150,12/24/19 15:09,"984 7th St, Atlanta, GA 30301"
309505,Track Pants,1,700,12-12-2019 23:15,"485 8th St, San Francisco, CA 94016"
309506,Suits,1,29.99,12-08-2019 06:22,"395 14th St, Dallas, TX 75001"
309507,Shorts,1,150,12-06-2019 00:02,"338 9th St, Boston, MA 02215"
309508,Shorts,1,150,12/24/19 20:02,"227 Forest St, New York City, NY 10001"
309509,Formal Shoes,1,2.99,12/23/19 08:23,"365 West St, Atlanta, GA 30301"
309510,Belts,1,99.99,12-07-2019 16:32,"334 Dogwood St, New York City, NY 10001"
309511,Belts,1,99.99,12-07-2019 18:37,"101 Church St, Los Angeles, CA 90001"
309512,Wallets,1,3.84,12-12-2019 11:06,"397 10th St, Los Angeles, CA 90001"
309513,Belts,1,99.99,12/21/19 13:51,"511 11th St, Austin, TX 73301"
309514,Socks,1,11.99,12/27/19 15:32,"902 10th St, Los Angeles, CA 90001"
309515,Socks,1,11.99,12-08-2019 10:24,"931 1st St, New York City, NY 10001"
309516,Formal Shoes,1,2.99,12/28/19 20:24,"303 Cedar St, Boston, MA 02215"
309517,Flip Flops,1,999.99,12/31/19 12:04,"446 Jackson St, Los Angeles, CA 90001"
309518,Wallets,3,3.84,12/29/19 13:22,"418 North St, New York City, NY 10001"
309519,Sneakers,1,149.99,12/20/19 08:33,"672 Adams St, Portland, OR 97035"
309520,Sneakers,1,149.99,12/24/19 09:31,"630 River St, Dallas, TX 75001"
309521,Tshirts,1,10.99,12/14/19 20:37,"400 Church St, Atlanta, GA 30301"
309522,Formal Shoes,1,2.99,12-06-2019 16:08,"160 5th St, Seattle, WA 98101"
309523,Formal Shoes,2,2.99,12/26/19 15:42,"965 Willow St, Los Angeles, CA 90001"
309524,Socks,1,11.99,12-09-2019 10:52,"264 Center St, Dallas, TX 75001"
309525,Sneakers,1,149.99,12-09-2019 16:07,"259 Washington St, San Francisco, CA 94016"
309526,Formal Shoes,3,2.99,12/26/19 14:40,"71 11th St, New York City, NY 10001"
309527,Deo,1,389.99,12-12-2019 22:29,"126 Johnson St, New York City, NY 10001"
309527,Socks,1,11.99,12-12-2019 22:29,"126 Johnson St, New York City, NY 10001"
309528,Shorts,1,150,12/28/19 19:03,"692 13th St, New York City, NY 10001"
309529,Caps,1,379.99,12-07-2019 21:19,"730 Dogwood St, Boston, MA 02215"
309530,Formal Shoes,1,2.99,12/29/19 23:14,"164 1st St, Portland, OR 97035"
309531,Track Pants,1,700,12-11-2019 15:58,"410 River St, San Francisco, CA 94016"
309531,Shorts,1,150,12-11-2019 15:58,"410 River St, San Francisco, CA 94016"
309532,Suits,1,29.99,12-03-2019 15:06,"874 Adams St, Los Angeles, CA 90001"
309533,Wallets,1,3.84,12-02-2019 15:46,"778 Pine St, Boston, MA 02215"
309534,Sunglasses,1,109.99,12/30/19 12:08,"938 Walnut St, Los Angeles, CA 90001"
309535,Belts,1,99.99,12/24/19 06:20,"102 Spruce St, Los Angeles, CA 90001"
309536,Belts,1,99.99,12/24/19 10:43,"867 Jackson St, New York City, NY 10001"
309537,Thermals,1,14.95,12/23/19 19:13,"674 Spruce St, San Francisco, CA 94016"
309538,Sneakers,1,149.99,12/23/19 07:03,"448 Madison St, San Francisco, CA 94016"
309539,Wallets,1,3.84,12-10-2019 10:56,"183 1st St, Boston, MA 02215"
309540,Deo,1,389.99,12/25/19 19:43,"174 Adams St, Boston, MA 02215"
309541,Caps,1,379.99,12/13/19 12:14,"567 2nd St, Los Angeles, CA 90001"
309542,Tshirts,1,10.99,12/22/19 23:31,"475 11th St, San Francisco, CA 94016"
309543,Thermals,1,14.95,12/14/19 23:25,"743 Hickory St, San Francisco, CA 94016"
309544,Sneakers,1,149.99,12/19/19 12:17,"177 Meadow St, New York City, NY 10001"
